"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"incubatorbasic.1_title"	"Egg Incubator"	"ふかそうち"	"Incubateur"	"Incubadora"	"Ei-Brutmaschine"	"Incubatrice Uova"	"부화장치"	"孵化器"	"Incubadora de Ovo"
"incubatorbasic.1_description"	"A device that incubates an Egg as you walk until it is ready to hatch. Breaks after 3 uses."	"タマゴを入れて歩くと、ポケモンがかえる。3回使うと壊れる。"	"Ceci incube un œuf quand tu marches, jusqu’à ce qu’il soit prêt à éclore. Il se casse après 3 utilisations."	"Un aparato en el que se incuba un Huevo que eclosionará después de una cierta distancia. Se puede usar 3 veces."	"Eine Maschine, die ein Ei ausbrütet, bis es beim Herumlaufen schlüpft. Nach 3 Einsätzen geht sie kaputt."	"Un dispositivo per mettere le Uova in incubazione mentre copri la distanza necessaria a farle schiudere. Si può usare tre volte."	"알을 넣고 걸으면 포켓몬이 부화합니다. 3번 사용하면 부서집니다."	"孵化器會在你走路時孵蛋。使用3次後就會壞掉。"	"Dispositivo de incubação que ajuda a chocar um Ovo conforme você anda. Pode ser usado 3 vezes."
"item_incubator_basic_name"	"Egg Incubator"	"ふかそうち"	"Incubateur"	"Incubadora"	"Ei-Brutmaschine"	"Incubatrice Uova"	"부화장치"	"孵化器"	"Incubadora de Ovo"
"item_incubator_basic_desc"	"A device that incubates an Egg as you walk until it is ready to hatch. Breaks after 3 uses."	"タマゴを入れて歩くと、ポケモンがかえる。3回使うと壊れる。"	"Ceci incube un œuf quand tu marches, jusqu’à ce qu’il soit prêt à éclore. Il se casse après 3 utilisations."	"Un aparato en el que se incuba un Huevo que eclosionará después de una cierta distancia. Se puede usar 3 veces."	"Eine Maschine, die ein Ei ausbrütet, bis es beim Herumlaufen schlüpft. Nach 3 Einsätzen geht sie kaputt."	"Un dispositivo per mettere le Uova in incubazione mentre copri la distanza necessaria a farle schiudere. Si può usare tre volte."	"알을 넣고 걸으면 포켓몬이 부화합니다. 3번 사용하면 부서집니다."	"孵化器會在你走路時孵蛋。使用3次後就會壞掉。"	"Dispositivo de incubação que ajuda a chocar um Ovo conforme você anda. Pode ser usado 3 vezes."
"item_incubator_basic_unlimited_name"	"Egg Incubator ∞"	"ムゲンふかそうち"	"Incubateur ∞"	"Incubadora ∞"	"Ei-Brutmaschine ∞"	"Incubatrice Uova ∞"	"무한 부화장치"	"無限孵化器"	"Incubadora de Ovo ∞"
"item_incubator_basic_unlimited_desc"	"A device that incubates an Egg as you walk until it is ready to hatch. Unlimited use!"	"タマゴを入れて歩くと、ポケモンがかえる。"	"Ceci incube un œuf quand tu marches, jusqu’à ce qu’il soit prêt à éclore. Usage illimité."	"Un aparato en el que se incuba un Huevo que eclosionará cuando recorras una cierta distancia. ¡Uso ilimitado!"	"Eine Maschine, die ein Ei ausbrütet, bis es beim Herumlaufen schlüpft. Unbegrenzt einsetzbar!"	"Un dispositivo per mettere le Uova in incubazione mentre copri la distanza necessaria a farle schiudere. Si può usare un numero infinito di volte."	"알을 넣고 걸으면 포켓몬이 부화합니다."	"孵化器會在你走路時孵蛋。要用幾次都沒問題！"	"Dispositivo de incubação que choca um Ovo após uma certa distância caminhada. Uso ilimitado!"
"pokecoin.1000_title"	"1,000 PokéCoins for test only"	"ポケコイン1,000個 （テスト期間中のみ）"	"1 000 PokéPièces pour test uniquement"	"1000 Pokémonedas solo para pruebas"	"1.000 PokéMünzen, ausschließlich zum Testen"	"Pokémonete x1000 (per il testing)"	"테스트 기간 한정 포켓코인 1,000개"	"1000枚寶可幣（僅限測試）"	"1.000 Pokémoedas apenas para teste"
"pokecoin.1000_description"	""	""	""	""	""	""	""	""	""
"pokecoin.100_title"	"100 PokéCoins"	"100 ポケコイン"	"100 PokéPièces"	"100 Pokémonedas"	"100 PokéMünzen"	"Pokémonete x100"	"100 포켓코인"	"100枚寶可幣"	"100 Pokémoedas"
"pokecoin.100_description"	""	""	""	""	""	""	""	""	""
"pokecoin.550_title"	"550 PokéCoins"	"550 ポケコイン"	"550 PokéPièces"	"550 Pokémonedas"	"550 PokéMünzen"	"Pokémonete x550"	"500 포켓코인"	"550枚寶可幣"	"550 Pokémoedas"
"pokecoin.550_description"	""	""	""	""	""	""	""	""	""
"pokecoin.1200_title"	"1,200 PokéCoins"	"1,200 ポケコイン"	"1 200 PokéPièces"	"1200 Pokémonedas"	"1.200 PokéMünzen"	"Pokémonete x1200"	"1,200 포켓코인"	"1,200枚寶可幣"	"1.200 Pokémoedas"
"pokecoin.1200_description"	""	""	""	""	""	""	""	""	""
"pokecoin.2500_title"	"2,500 PokéCoins"	"2,500 ポケコイン"	"2 500 PokéPièces"	"2500 Pokémonedas"	"2.500 PokéMünzen"	"Pokémonete x2500"	"2,500 포켓코인"	"2,500枚寶可幣"	"2.500 Pokémoedas"
"pokecoin.2500_description"	""	""	""	""	""	""	""	""	""
"pokecoin.5200_title"	"5,200 PokéCoins"	"5,200 ポケコイン"	"5 200 PokéPièces"	"5200 Pokémonedas"	"5.200 PokéMünzen"	"Pokémonete x5200"	"5,200 포켓코인"	"5,200枚寶可幣"	"5.200 Pokémoedas"
"pokecoin.5200_description"	""	""	""	""	""	""	""	""	""
"pokecoin.14500_title"	"14,500 PokéCoins"	"14,500 ポケコイン"	"14 500 PokéPièces"	"14 500 Pokémonedas"	"14.500 PokéMünzen"	"Pokémonete x14.500"	"14,500 포켓코인"	"14,500枚寶可幣"	"14.500 Pokémoedas"
"pokecoin.14500_description"	""	""	""	""	""	""	""	""	""
"item_troy_disk_name"	"Lure Module"	"ルアーモジュール"	"Module Leurre"	"Módulo Cebo"	"Lockmodul"	"Modulo esca"	"루어모듈"	"誘餌模組"	"Módulo Atrair"
"item_troy_disk_desc"	"A module that attracts Pokémon to a PokéStop for 30 min. The effect benefits other people nearby."	"ポケストップへ使うと、30分間ポケモンを引き寄せる。周りの人たちも効果を受けられる。"	"Attire les Pokémon dans un PokéStop pendant 30 minutes. D’autres joueurs peuvent en profiter."	"Atrae Pokémon a una Poképarada durante 30 min. Otra gente que esté cerca puede beneficiarse."	"Es lockt 30 Minuten lang Pokémon zu einem PokéStop. Spieler in der Nähe profitieren auch."	"Attira i Pokémon per 30 minuti verso un Pokéstop. Ha effetto anche su tutti i giocatori nei dintorni."	"포켓스톱에 사용하면 30분 동안 포켓몬을 불러냅니다. 주변 사람에게도 영향을 줍니다."	"誘餌模組會將野生寶可夢吸引至寶可補給站，效果可持續30分鐘。附近的玩家也可獲得相同效果。"	"Atrai Pokémon a uma Poképarada por 30 minutos. Pode beneficiar outras pessoas por perto."
"troydisk.1_title"	"Lure Module"	"ルアーモジュール"	"Module Leurre"	"Módulo Cebo"	"Lockmodul"	"Modulo esca"	"루어모듈"	"誘餌模組"	"Módulo Atrair"
"troydisk.1_description"	"Modules that attracts Pokémon to a PokéStop for 30 min. The effect benefits other people nearby."	"ポケストップへ使うと、30分間そこにポケモンを引き寄せる。周りの人たちも効果を得られる。"	"Attire les Pokémon dans un PokéStop pendant 30 minutes. D’autres joueurs peuvent en profiter."	"Atrae Pokémon a una Poképarada durante 30 min. Otra gente que esté cerca puede beneficiarse."	"Es lockt 30 Minuten lang Pokémon zu einem PokéStop. Spieler in der Nähe profitieren auch."	"Attira i Pokémon per 30 minuti verso un Pokéstop. Ha effetto anche su tutti i giocatori nei dintorni."	"포켓스톱에 사용하면 30분 동안 포켓몬을 불러냅니다. 주변 사람에게도 영향을 받습니다."	"誘餌模組會將野生寶可夢吸引至寶可補給站，效果可持續30分鐘。附近的玩家也可獲得相同效果。"	"Atrai Pokémon a uma Poképarada por 30 minutos. Pode beneficiar outras pessoas por perto."
"troydisk.8_title"	"8 Lure Modules"	"ルアーモジュール x8"	"8 Modules Leurre"	"8 Módulos Cebo"	"8 Lockmodule"	"Modulo esca x8"	"루어모듈 x 8"	"誘餌模組 × 8"	"8 Módulos Atrair"
"troydisk.8_description"	"8 Lure Modules. Modules that attracts Pokémon to a PokéStop for 30 min. The effect benefits other people nearby."	"ポケストップへ使うと、30分間そこにポケモンを引き寄せる。周りの人たちも効果を得られる。お得な8個入り。"	"8 Modules Leurre. Ces modules attirent les Pokémon dans un PokéStop pendant 30 minutes. D’autres joueurs peuvent en profiter."	"Atrae Pokémon a una Poképarada durante 30 min. Otra gente que esté cerca puede beneficiarse."	"Es lockt 30 Minuten lang Pokémon zu einem PokéStop. Spieler in der Nähe profitieren auch."	"8 Moduli esca. Attirano i Pokémon per 30 minuti verso un Pokéstop. Hanno effetto anche su tutti i giocatori nei dintorni."	"포켓스톱에 사용하면 30분 동안 포켓몬을 불러냅니다. 주변 사람에게도 영향을 받습니다. 유용한 8개 세트."	"8個誘餌模組。誘餌模組會將野生寶可夢吸引至寶可補給站，效果可持續30分鐘。附近的玩家也可獲得相同效果。"	"Atrai Pokémon a uma Poképarada por 30 minutos. Pode beneficiar outras pessoas por perto."
"item_sun_stone_name"	"Sun Stone"	"たいようのいし"	"Pierre Soleil"	"Piedra Solar"	"Sonnenstein"	"Pietrasolare"	"태양의돌"	"日之石"	"Pedra Solar"
"item_sun_stone_desc"	"A peculiar stone that can make certain species of Pokémon evolve. It burns as red as the evening sun."	"ある特定のポケモンを進化させる不思議ないし。夕陽のように赤く輝く。"	"Une pierre étrange qui fait évoluer certaines espèces de Pokémon. Elle est rouge comme le soleil couchant."	"Curiosa piedra que hace evolucionar a determinadas especies de Pokémon. Es roja como el núcleo del sol."	"Dieser spezielle Stein löst bei bestimmten Pokémon die Entwicklung aus. Er ist rot wie die Abendsonne."	"Pietra particolare che fa evolvere determinate specie di Pokémon. È rossa come il sole al tramonto."	"어느 특정 포켓몬을 진화시키는 이상한 돌. 노을처럼 붉게 빛난다."	"散發出夕陽般紅色光輝的奇妙石頭，可讓特定寶可夢進化。"	"Pedra peculiar que faz com que certas espécies de Pokémon evoluam. É vermelha como o sol ao entardecer."
"item_kings_rock_name"	"King's Rock"	"おうじゃのしるし"	"Roche Royale"	"Roca del Rey"	"King-Stein"	"Roccia di Re"	"왕의징표석"	"王者之證"	"Pedra do Rei"
"item_kings_rock_desc"	"A rock that can make certain species of Pokémon evolve. It looks like a crown."	"ある特定のポケモンを進化させる不思議ないし。王冠の形。"	"Une pierre qui fait évoluer certaines espèces de Pokémon. Elle ressemble à une couronne."	"Roca que hace evolucionar a determinadas especies de Pokémon. Parece una corona."	"Dieser Stein löst bei bestimmten Pokémon die Entwicklung aus. Er sieht wie eine Krone aus."	"Roccia che fa evolvere determinate specie di Pokémon. Ha l’aspetto di una corona."	"어느 특정 포켓몬을 진화시키는 이상한 돌. 왕관 모양이다."	"看起來像王冠的石頭，可讓特定寶可夢進化。"	"Pedra que faz com que certas espécies de Pokémon evoluam. Lembra uma coroa."
"item_metal_coat_name"	"Metal Coat"	"メタルコート"	"Peau Métal"	"Revestimiento Metálico"	"Metallmantel"	"Metalcoperta"	"금속코트"	"金屬膜"	"Revestimento Metálico"
"item_metal_coat_desc"	"A coating that can make certain species of Pokémon evolve. It is a special metallic film."	"ある特定のポケモンを進化させる膜。特殊な金属でできている。"	"Une pellicule qui fait évoluer certaines espèces de Pokémon. C’est une pellicule métallique spéciale."	"Revestimiento que hace evolucionar a determinadas especies de Pokémon. Es una película metálica especial."	"Diese Beschichtung löst bei bestimmten Pokémon-Arten die Entwicklung aus. Es handelt sich um einen besonderen metallenen Belag."	"Rivestimento che fa evolvere determinate specie di Pokémon. Si tratta di una speciale pellicola metallica."	"어느 특정 포켓몬을 진화시키는 장막. 특수한 금속으로 만들어져 있다."	"特殊的金屬膜，可讓特定寶可夢進化。"	"Revestimento que faz com que certas espécies de Pokémon evoluam. É uma película de metal especial."
"item_dragon_scale_name"	"Dragon Scale"	"りゅうのウロコ"	"Écaille Draco"	"Escama Dragón"	"Drachenhaut"	"Squama Drago"	"용의비늘"	"龍之麟片"	"Escama de Dragão"
"item_dragon_scale_desc"	"A scale that can make certain species of Pokémon evolve. It is very tough and inflexible."	"ある特定のポケモンを進化させるウロコ。固くて丈夫。"	"Une écaille qui fait évoluer certaines espèces de Pokémon. C’est une écaille épaisse et dure."	"Escama que hace evolucionar a determinadas especies de Pokémon. Es gruesa y resistente."	"Diese Haut löst bei bestimmten Pokémon-Arten die Entwicklung aus. Sie ist sehr dick und stark."	"Squama che fa evolvere determinate specie di Pokémon. È molto spessa e dura."	"어느 특정 포켓몬을 진화시키는 비늘. 단단하고 튼튼하다."	"又硬又堅固的鱗片，可讓特定寶可夢進化。"	"Escama que faz com que certas espécies de Pokémon evoluam. É robusta e resistente."
"item_up_grade_name"	"Up-Grade"	"アップグレード"	"Améliorator"	"Mejora"	"Up-Grade"	"Upgrade"	"업그레이드"	"升級資料"	"Melhora"
"item_up_grade_desc"	"A transparent device that can make certain species of Pokémon evolve. It was produced by Silph Co."	"ある特定のポケモンを進化させる透明な機械。シルフカンパニー製。"	"Un dispositif transparent qui fait évoluer certaines espèces de Pokémon. Fabriqué par la Sylphe SARL."	"Peculiar dispositivo que hace evolucionar a determinadas especies de Pokémon. Fabricado en Silph S. A."	"Dieses durchsichtige Gerät löst bei bestimmten Pokémon die Entwicklung aus. Hergestellt von Silph Co."	"Apparecchio trasparente che fa evolvere determinate specie di Pokémon. È un prodotto della Silph SpA."	"어느 특정 포켓몬을 진화시키는 투명한 기계다. 실프주식회사 제품."	"西爾佛公司製造的透明機器，可讓特定寶可夢進化。"	"Dispositivo transparente que faz com que certas espécies de Pokémon evoluam. Produzido pela Silph Co."
"avatar_f_backpack_cute_bundle_icon"	"Bow-Tie Bag"	"リボンバッグ"	"Sac avec nœud"	"Mochila con pajarita"	"Schleifen- Rucksack"	"Zainetto con fiocco"	"리본백"	"蝴蝶結背包"	"Mochila com laço"
"avatar_f_backpack_default_bundle_icon"	"Urban Pack"	"デイパック"	"Sac urbain"	"Mochila Ball"	"City-Rucksack"	"Zainetto da città"	"어번팩"	"都會風背包"	"Mochila urbana"
"avatar_f_backpack_empty_bundle_icon"	"No Bag"	"バッグなし"	"Pas de sac"	"Sin bolsa"	"Kein Rucksack"	"Senza borsa"	"백 없음"	"不背包包"	"Sem bolsa"
"avatar_f_belt_simple_bundle_icon"	"Flat Buckle"	"平バックル"	"Boucle plate"	"Cinturón hebilla plana"	"Flache Schnalle"	"Fibbia piatta"	"플랫버클"	"方形皮帶扣"	"Fivela plana"
"avatar_f_belt_default_bundle_icon"	"Ball Buckle"	"丸バックル"	"Boucle ronde"	"Cinturón hebilla Ball"	"Schnalle mit Ball"	"Fibbia Poké Ball"	"둥근버클"	"圓形皮帶扣"	"Fivela de Poké Bola"
"avatar_f_belt_empty_bundle_icon"	"No Belt"	"ベルトなし"	"Aucune ceinture"	"Sin cinturón"	"Kein Gürtel"	"Senza cintura"	"벨트 없음"	"不繫皮帶"	"Sem cinto"
"avatar_f_glasses_mask_bundle_icon"	"Mystery Mask"	"なぞのマスク"	"Masque mystère"	"Antifaz misterioso"	"Maske"	"Maschera misteriosa"	"미스터리 마스크"	"神祕面具"	"Máscara misteriosa"
"avatar_f_glasses_3d_bundle_icon"	"Future Specs"	"3Dメガネ"	"Lunettes 3D"	"Gafas 3D"	"Futuristisch"	"Occhiali avveniristici"	"3D안경"	"3D眼鏡"	"Óculos 3D"
"avatar_f_glasses_thick_bundle_icon"	"Focus Frames"	"太ふちメガネ"	"Lunettes de lecture"	"Gafas de leer"	"Fokus-Brille"	"Occhiali da lettura"	"둥근테안경"	"黑粗框眼鏡"	"Óculos para ler"
"avatar_f_glasses_empty_bundle_icon"	"No Glasses"	"メガネなし"	"Pas de lunettes"	"Sin gafas"	"Keine Brille"	"Senza occhiali"	"안경 없음"	"不戴眼鏡"	"Sem óculos"
"avatar_f_gloves_default_bundle_icon"	"Fingerless Gloves"	"指なしグローブ"	"Mitaines"	"Guantes sin dedos"	"Fingerlos"	"Guanti senza dita"	"손가락없는 장갑"	"半指手套"	"Luvas sem dedos"
"avatar_f_gloves_empty_bundle_icon"	"No Gloves"	"素手"	"Pas de gants"	"Sin guantes"	"Keine Handschuhe"	"Senza guanti"	"장갑 없음"	"不戴手套"	"Sem luvas"
"avatar_f_hat_knitted_bundle_icon"	"Power-Up Knit Cap"	"ニットキャップ"	"Bonnet de laine"	"Gorro de lana"	"Pudelmütze"	"Cappello peruviano"	"니트캡"	"針織帽"	"Gorro de lã"
"avatar_f_hat_fedora_bundle_icon"	"Felt Fedora"	"フェルトハット"	"Fedora en feutre"	"Sombrero de fieltro"	"Filz-Fedora"	"Fedora"	"펠트페도라"	"氈帽"	"Chapéu com aba"
"avatar_f_hat_tophat_bundle_icon"	"Top Hat"	"トップハット"	"Haut-de-forme"	"Sombrero de copa"	"Zylinder"	"Cilindro"	"톱 해트"	"禮帽"	"Cartola"
"avatar_f_hat_casket_bundle_icon"	"Newsy Cap"	"ハンチング"	"Casquette gavroche"	"Gorro de repartidor"	"Ballonmütze"	"Berretto"	"뉴스보이 캡"	"鴨舌帽"	"Boina"
"avatar_f_hat_default_A_bundle_icon"	"Ball Cap"	"ボールキャップ"	"Casquette Ball"	"Gorra Ball"	"Ball-Kappe"	"Berretto Poké Ball"	"볼캡"	"精靈球棒球帽"	"Chapéu de Poké Bola"
"avatar_f_hat_default_B_bundle_icon"	"Sports Cap"	"スポーツキャップ"	"Casquette de sport"	"Gorra diagonal"	"Sport-Kappe"	"Berretto sportivo"	"스포츠캡"	"運動棒球帽"	"Chapéu esportivo"
"avatar_f_hat_empty_bundle_icon"	"No Hat"	"無帽"	"Pas de casquette"	"Sin sombrero"	"Kein Hut"	"Senza cappello"	"모자 없음"	"不戴帽子"	"Sem chapéu"
"avatar_f_necklace_heart_bundle_icon"	"Love Choker"	"ハートチョーカー"	"Collier avec cœur"	"Gargantilla corazón"	"Herzband"	"Collare con cuore"	"하트초커"	"心型短項鍊"	"Gargantilha com coração"
"avatar_f_necklace_star_bundle_icon"	"Super Choker"	"スターチョーカー"	"Collier avec étoile"	"Gargantilla estrella"	"Superband"	"Collare con stella"	"스타초커"	"星型短項鍊"	"Gargantilha com estrela"
"avatar_f_necklace_default_bundle_icon"	"Ribbon Choker"	"リボンチョーカー"	"Collier ruban"	"Gargantilla lazo"	"Samtband"	"Collare base"	"리본초커"	"蝴蝶結短項鍊"	"Gargantilha de fita"
"avatar_f_necklace_empty_bundle_icon"	"No Necklace"	"ネックレスなし"	"Pas de collier"	"Sin collar"	"Keine Halskette"	"Senza collare"	"목걸이 없음"	"不戴項鍊"	"Sem colar"
"avatar_f_pants_neon_bundle_icon"	"Liquid Leggings"	"リキッドレギンス"	"Leggings fluos"	"Mallas ajustadas"	"Neon-Leggings"	"Pantacollant vivaci"	"리퀴드 레깅스"	"螢光內搭褲"	"Calça legging"
"avatar_f_pants_skinnyjeans_bundle_icon"	"Skinny Jeans"	"スキニーデニム"	"Jean stretch"	"Vaqueros ajustados"	"Skinny Jeans"	"Jeans aderenti"	"스키니진"	"窄管牛仔褲"	"Calça colada"
"avatar_f_pants_shorts_bundle_icon"	"Track Shorts"	"短パン"	"Shorts de course"	"Pantalones cortos"	"Sprinter- Shorts"	"Pantaloncini sportivi"	"트랙 쇼츠"	"跑步短褲"	"Short curto"
"avatar_f_pants_miniskirt_wave_bundle_icon"	"Wave Skirt"	"バイカラースカート"	"Jupe avec vague"	"Minifalda con capas"	"Wellenrock"	"Minigonna con onde"	"웨이브 스커트"	"雙色短裙"	"Saia ondulada"
"avatar_f_pants_miniskirt_bundle_icon"	"Striped Skirt"	"アクセントスカート"	"Jupe rayée"	"Minifalda con rayas"	"Streifenrock"	"Minigonna con riga"	"스트라이프 스커트"	"條紋短裙"	"Saia listrada"
"avatar_f_pants_miniskirt_turbine_bundle_icon"	"Turbine Skirt"	"ストライプスカート"	"Jupe tourbillon"	"Minifalda turbina"	"Turbinenrock"	"Minigonna turbina"	"터빈 스커트"	"多片短裙"	"Saia godê"
"avatar_f_pants_default_bundle_icon"	"Sprint Suit"	"ジャンプスーツ"	"Combishort"	"Body pantalón corto"	"Einteiler"	"Tutina sportiva"	"스프링 수트 "	"連身褲"	"Body de corrida"
"avatar_f_shirt_tshirt_pikachu_bundle_icon"	"Pikachu Tee"	"ピカチュウTシャツ"	"T-shirt Pikachu"	"Camiseta Pikachu"	"Pikachu-Shirt"	"T-shirt Pikachu"	"피카츄티"	"皮卡丘短袖T恤"	"Blusa de Pikachu"
"avatar_f_shirt_tanktop_pikachu_bundle_icon"	"Pikachu Tank"	"ピカチュウタンクトップ"	"Débardeur Pikachu"	"Camiseta sin mangas Pikachu"	"Pikachu- Tanktop"	"Top Pikachu"	"피카츄 탱크톱"	"皮卡丘坦克背心"	"Camiseta de Pikachu"
"avatar_f_shirt_tanktop_charizard_bundle_icon"	"Charizard Tank"	"リザードンタンクトップ"	"Débardeur Dracaufeu"	"Camiseta sin mangas Charizard"	"Glurak- Tanktop"	"Top Charizard"	"리자몽 탱크톱"	"噴火龍坦克背心"	"Camiseta de Charizard"
"avatar_f_shirt_sweater_valor_bundle_icon"	"Team Valor Turtleneck"	"ヴァーラーハイネック"	"Col roulé Équipe Bravoure"	"Cuello vuelto Equipo Valor"	"Team Wagemut"	"Maglia Squadra Coraggio"	"팀 발로 터틀넥"	"武勇隊高領上衣"	"Gola alta da Equipe Valor"
"avatar_f_shirt_sweater_mystic_bundle_icon"	"Team Mystic Turtleneck"	"ミスティックハイネック"	"Col roulé Équipe Sagesse"	"Cuello vuelto Equipo Sabiduría"	"Team Weisheit"	"Maglia Squadra Saggezza"	"팀 미스틱 터틀넥"	"叡智隊高領上衣"	"Gola alta da Equipe Sabedoria"
"avatar_f_shirt_sweater_instinct_bundle_icon"	"Team Instinct Turtleneck"	"インスティンクトハイネック"	"Col roulé Équipe Intuition"	"Cuello vuelto Equipo Instinto"	"Team Intuition"	"Maglia Squadra Istinto"	"팀 인스팅트 터틀넥"	"靈犀隊高領上衣"	"Gola alta da Equipe Instinto"
"avatar_f_shirt_sweater_30_bundle_icon"	"The Thirty"	"ザ・サーティ"	"Col roulé 30"	"Cuello vuelto 30"	"The Thirty"	"Maglia 30"	"The Thirty"	"30紀念款"	"Gola alta trinta"
"avatar_f_shirt_tshirt_cycling_bundle_icon"	"Active Tee"	"アクティブTシャツ"	"T-shirt sportif"	"Camiseta Ball"	"Aktiv-Top"	"T-shirt sportiva"	"액티브티"	"休閒短袖T恤"	"Blusa esportiva"
"avatar_f_shirt_buttondown_bundle_icon"	"Fitted Shirt"	"前開きシャツ"	"Pull ajusté"	"Camisa Ball"	"Bluse"	"Maglia attillata"	"피티드 셔츠"	"貼身上衣"	"Camisa de botão colada"
"avatar_f_shirt_tanktop_bundle_icon"	"Trainer Tank"	"トレーナータンクトップ"	"Débardeur de Dresseuse"	"Camiseta Ball sin mangas"	"Trainer- Tanktop"	"Top Allenatrice"	"트레이너 탱크톱"	"訓練家坦克背心"	"Camiseta de Treinador"
"avatar_f_shirt_default_bundle_icon"	"Classic Longsleeve"	"ショートトップ"	"Boléro manches longues"	"Chaqueta corta"	"Jäckchen"	"Bolero"	"클래식 롱슬리브"	"經典長袖上衣"	"Manga longa clássica"
"avatar_f_shoes_default_bundle_icon"	"Running Shoes"	"ランニングシューズ"	"Chaussures de course"	"Zapatos de correr"	"Turboschuhe"	"Scarpe sportive"	"런닝슈즈"	"慢跑鞋"	"Tênis de correr"
"avatar_f_shoes_empty_bundle_icon"	"No Footwear"	"裸足"	"Pas de chaussures"	"Sin calzado"	"Keine Schuhe"	"Senza scarpe"	"신발 없음"	"不穿鞋子"	"Sem calçados"
"avatar_f_socks_thighhighs_bundle_icon"	"Wool Leg Warmers"	"ハイソックス"	"Jambières en laine"	"Medias altas"	"Wollstrümpfe"	"Calzamaglia lana"	"울레그워머"	"膝上襪"	"Polainas de lã"
"avatar_f_socks_default_bundle_icon"	"Long Leg Warmers"	"レギンス"	"Jambières longues"	"Medias de mallas"	"Beinwärmer"	"Pantaloni aderenti"	"롱레그워머"	"內搭褲"	"Polainas longas"
"avatar_f_socks_empty_bundle_icon"	"No Socks"	"素足"	"Pas de jambières"	"Sin medias"	"Keine Socken"	"Senza calze"	"양말 없음"	"不穿襪子"	"Sem meias"
"avatar_m_backpack_default_bundle_icon"	"Trainer Backpack"	"トレーナーリュック"	"Sac à dos de Dresseur"	"Mochila Ball"	"Trainer- Rucksack"	"Zainetto Allenatore"	"트레이너 백팩"	"訓練家背包"	"Mochila de Treinador"
"avatar_m_backpack_empty_bundle_icon"	"No Bag"	"バッグなし"	"Pas de sac"	"Sin bolsa"	"Kein Rucksack"	"Senza borsa"	"백팩 없음"	"不背包包"	"Sem bolsa"
"avatar_m_glasses_mask_bundle_icon"	"Mystery Mask"	"なぞのマスク"	"Masque mystère"	"Antifaz misterioso"	"Maske"	"Maschera misteriosa"	"미스테리 마스크"	"神祕面具"	"Máscara misteriosa"
"avatar_m_glasses_3d_bundle_icon"	"Future Specs"	"3Dメガネ"	"Lunettes 3D"	"Gafas 3D"	"Futuristisch"	"Occhiali avveniristici"	"3D안경"	"3D眼鏡"	"Óculos 3D"
"avatar_m_glasses_thick_bundle_icon"	"Focus Frames"	"太ふちメガネ"	"Lunettes de lecture"	"Gafas de leer"	"Fokus-Brille"	"Occhiali da lettura"	"둥근테안경"	"黑粗框眼鏡"	"Óculos para ler"
"avatar_m_glasses_empty_bundle_icon"	"No Glasses"	"メガネなし"	"Pas de lunettes"	"Sin gafas"	"Keine Brille"	"Senza occhiali"	"안경 없음"	"不戴眼鏡"	"Sem óculos"
"avatar_m_gloves_default_bundle_icon"	"Fingerless Gloves"	"指なしグローブ"	"Mitaines"	"Guantes sin dedos"	"Fingerlos"	"Guanti senza dita"	"손가락없는 장갑"	"半指手套"	"Luvas sem dedos"
"avatar_m_gloves_empty_bundle_icon"	"No Gloves"	"素手"	"Pas de gants"	"Sin guantes"	"Keine Handschuhe"	"Senza guanti"	"장갑 없음"	"不戴手套"	"Sem luvas"
"avatar_m_hat_fedora_bundle_icon"	"Felt Fedora"	"フェルトハット"	"Fedora en feutre"	"Sombrero de fieltro"	"Filz-Fedora"	"Fedora"	"펠트페도라"	"氈帽"	"Chapéu com aba"
"avatar_m_hat_tophat_bundle_icon"	"Top Hat"	"トップハット"	"Haut-de-forme"	"Sombrero de copa"	"Zylinder"	"Cilindro"	"톱 해트"	"禮帽"	"Cartola"
"avatar_m_hat_casket_bundle_icon"	"Newsy Cap"	"ハンチング"	"Casquette gavroche"	"Gorro de repartidor"	"Ballonmütze"	"Berretto"	"뉴스보이 캡"	"鴨舌帽"	"Boina"
"avatar_m_hat_default_bundle_icon"	"Trainer Visor"	"サンバイザー"	"Visière de Dresseur"	"Visera"	"Trainer-Kappe"	"Visiera Allenatore"	"트레이너바이저"	"訓練家遮陽帽"	"Viseira de Treinador"
"avatar_m_hat_empty_bundle_icon"	"No Hat"	"無帽"	"Pas de casquette"	"Sin sombrero"	"Kein Hut"	"Senza cappello"	"모자 없음"	"不戴帽子"	"Sem chapéu"
"avatar_m_pants_sweats_bundle_icon"	"Active Sweatpants"	"アクティブパンツ"	"Pantalon de jogging"	"Pantalón de chándal"	"Trainingshose"	"Pantaloni tuta"	"액티브 스웨트팬츠"	"休閒運動褲"	"Calça de treino esportiva"
"avatar_m_pants_skinnyjeans_bundle_icon"	"Skinny Jeans"	"スキニーデニム"	"Jean stretch"	"Vaqueros ajustados"	"Skinny Jeans"	"Jeans aderenti"	"스키니진"	"窄管牛仔褲"	"Calça justa"
"avatar_m_pants_default_bundle_icon"	"Trainer Shorts"	"トレーナーパンツ"	"Shorts de Dresseur"	"Pantalón de chándal corto"	"Trainer-Shorts"	"Pantaloni a 3/4"	"트레이너 반바지"	"訓練家短褲"	"Calção esportivo"
