"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"team_picker_fainted_pokemon_warning"	"Your current party cannot join the battle. Heal your Pokémon first."	"たたかえるポケモンがいません。ひんしのポケモンを回復させてください。"	"Ton équipe actuelle ne peut pas participer au combat. Tu dois soigner ton Pokémon."	"Tu equipo actual no puede unirse a la incursión. Cura a tus Pokémon primero."	"Dein aktuelles Team kann nicht am Kampf teilnehmen. Heile zuerst dein Pokémon."	"La tua squadra non può partecipare alla lotta. Cura prima i tuoi Pokémon."	"배틀할 수 있는 포켓몬이 없습니다. 기절한 포켓몬을 회복해주세요."	"目前的隊伍無法參加對戰。請回復瀕死寶可夢的HP。"	"Sua equipe atual não pode participar da batalha. Cure seus Pokémon primeiro."
"battle_intro_battles_won"	"{0} battles won"	"勝利記録：{0} 勝"	"{0} combats gagnés"	"Combates ganados: {0}"	"{0} gewonnene Kämpfe"	"Lotte vinte: {0}"	"승리기록 : {0} 승"	"贏得 {0} 場對戰"	"Batalhas vencidas: {0}"
"team_picker_default_team_name"	"Battle party {0}"	"パーティ {0}"	"Équipe {0}"	"Equipo {0}"	"Team {0}"	"Squadra: {0}"	"파티 {0}"	"對戰小隊 {0}"	"Equipe {0}"
"team_picker_optimize"	"Optimize"	"おまかせ"	"Optimiser"	"Optimizar"	"Optimieren"	"Ottimizzata"	"자동선택"	"系統選隊"	"Otimizar"
"team_picker_set_team_name"	"Set battle party name"	"名前をつける"	"Nom de l’équipe de combat"	"Elige el nombre del equipo."	"Gib dem Kampfteam einen Namen"	"Scegli un nome per questa squadra lotta"	"이름 정하기"	"設定名稱"	"Defina o nome da equipe."
"team_picker_team_not_set"	"Unset"	"セットされていません"	"Aucun nom défini"	"Anular"	"Unklar"	"Senza nome"	"세트되지 않았습니다"	"尚未設定"	"Anular"
"gym_feed_pokemon_full"	"{0} is full! Try giving a treat to other Pokémon."	"{0} は、やる気マンマンだ！他のポケモンにもあげてみよう。"	"{0} est rassasié. Donne des friandises à d’autres Pokémon."	"¡{0} está lleno! Prueba a darles alimento a otros Pokémon."	"{0} ist satt! Versuche, einem anderen Pokémon einen Snack zu geben."	"{0} non ha più fame! Prova a dare uno snack a un altro Pokémon."	"{0}(은)는 의욕이 넘친다! 다른 포켓못에게도 줘보자."	"{0} 很飽！去餵其他寶可夢吧。"	"{0} está cheio! Tente dar uma guloseima a outros Pokémon."
"gym_feed_pokemon_berry_timeout"	"{0} is tired of that Berry."	"{0} は、そのきのみに飽きたみたい。。。"	"{0} n’a plus envie de cette Baie."	"{0} está harto de esa baya."	"{0} mag diese Beere nicht mehr."	"{0} non ne vuole più sapere di questa bacca."	"{0}(은)는 그 나무열매가 지겨운 것 같다..."	"{0} 已經吃膩這種樹果了。"	"{0} está cansado desta Fruta."
"gym_feed_pokemon_timeout"	"{0} is very happy. Try giving treats to other Pokémon."	"{0} は満足してしまった。別のポケモンにきのみをあげてみよう。"	"{0} est très heureux. Donne des friandises à d’autres Pokémon."	"{0} está muy feliz. Prueba a darles alimentos a otros Pokémon."	"{0} ist sehr glücklich. Versuche, einem anderen Pokémon einen Snack zu geben."	"{0} è a posto. Prova a dare snack agli altri Pokémon."	"{0}(은)는 만족하고 있다. 다른 포켓몬에게 나무열매를 주자."	"{0} 非常地開心。去餵其他寶可夢吧。"	"{0} está muito feliz. Tente dar guloseimas a outros Pokémon."
"avatar_detail_pokemon_caught"	"Pokémon Caught"	"つかまえたポケモン"	"Pokémon attrapés"	"Pokémon atrapados"	"Gefangene Pokémon"	"Pokémon catturati"	"잡은 포켓몬"	"捉到的寶可夢"	"Pokémon pegos"
"avatar_detail_walking_distance"	"Walking Distance"	"歩いた距離"	"Distance marchée"	"Distancia caminando"	"Gelaufene Distanz"	"Distanza percorsa"	"걸은 거리"	"步行距離"	"Distância a pé"
"avatar_detail_battle_won"	"Battles Won"	"バトル勝利数"	"Combats gagnés"	"Combates ganados"	"Gewonnene Kämpfe"	"Lotte vinte"	"배틀 승리 수"	"獲勝次數"	"Batalhas vencidas"
"avatar_detail_total_activities"	"Total Activities"	"アクティビティ"	"Activités totales"	"Total de actividades"	"Aktivitätsstatistik"	"Attività totali"	"활동"	"活動紀錄"	"Total de atividades"
"raid_tut_group_forming_message"	"The battle group will automatically match you with other players."	"一緒にレイドバトルするグループです。自動的につくられます。"	"Le groupe de combat t’associe automatiquement à d’autres joueurs."	"El grupo se organizará automáticamente."	"Die Kampfgruppe wird automatisch zusammengestellt."	"I giocatori del gruppo lotta verranno abbinati in modo automatico."	"같이 레이드배틀 할 그룹입니다. 자동으로 만들어집니다."	"對戰小組為系統自動挑選組成。"	"O grupo será organizado automaticamente."
"gym_out_of_range"	"Gym out of range!"	"ジムが範囲外です"	"Arène hors de portée."	"¡El Gimnasio está demasiado lejos!"	"Zu weit von der Arena entfernt!"	"Palestra troppo distante!"	"체육관이 범위 밖에 있습니다"	"道館太遠了！"	"O Ginásio está fora de alcance!"
"general_go_to_shop"	"GO TO SHOP"	"ショップへ"	"BOUTIQUE"	"IR A LA TIENDA"	"ZUM SHOP"	"VAI AL NEGOZIO"	"숍으로"	"前往商店"	"Ir para a loja"
"general_quit"	"QUIT"	"逃げる"	"QUITTER"	"SALIR"	"Verlassen"	"ESCI"	"도망간다"	"結束"	"Sair"
"raid_tut_group_forming"	"GROUP FORMING"	"グループとは？"	"FORMATION D’UN GROUPE"	"FORMACIÓN DE GRUPOS"	"GRUPPENBILDUNG"	"FORMAZIONE DEL GRUPPO"	"그룹이란?"	"建立小組"	"FORMAÇÃO DE GRUPOS"
"raid_tut_how_to_battle_message"	"Tap the screen to attack the Raid Boss! Press the Charge Attack button to use your Charged Attack when the attack meter is full!"	"タップしてボスポケモンを攻撃しましょう。メーターがチャージされたらスペシャルアタックを繰り出すことができます！"	"Touche l’écran pour attaquer le Boss de Raid. Appuie sur le bouton de l'Attaque Chargée lorsque la jauge d’attaque est pleine."	"¡Toca la pantalla para atacar al jefe de la incursión! ¡Presiona y mantén pulsado para usar tu ataque cargado cuando el medidor de ataques esté lleno!"	"Tippe auf den Bildschirm, um den Raid-Boss anzugreifen! Setze deine Lade-Attacke ein, indem du den Bildschirm gedrückt hältst, sobald das Attackenmeter voll ist!"	"Tocca lo schermo per attaccare il boss di questo raid! Tieni premuto per usare il tuo attacco caricato quando l’indicatore è pieno!"	"탭 해서 보스 포켓몬을 공격합시다. 게이지가 가득 차면 길게 눌러 스페셜 어택을 할 수 있습니다!"	"點擊螢幕，攻擊頭目寶可夢！能量條滿了之後，就可以點擊特殊招式按鈕，發動特殊招式！"	"Toque na tela para atacar o chefe do Reide! Pressione o botão de ataque carregado para usar seu ataque carregado quando o medidor de ataque estiver cheio!"
"raid_tut_how_to_battle"	"BATTLE"	"バトルのやり方"	"COMBATTRE"	"¿CÓMO COMBATIR?"	"KÄMPFEN"	"LOTTA"	"배틀 방법"	"如何對戰？"	"BATALHAR"
"raid_tut_pass_message"	"You need a Raid Pass to join the battle. You can get one for free each day if you don't already have one. You can also get Premium Raid Passes in the shop."	"レイドバトルの参加にはレイドパスが必要です。ジムの上にあるフォトディスクを回すと、一日に一枚まで手に入れることができますが、一枚までしか持てません。持てる数に制限のないプレミアムレイドパスは、ショップでポケコインと交換して手に入れることができます。"	"Il te faut un passe de Raid pour rejoindre le combat. Si tu n’en as pas encore, tu peux en obtenir un gratuit par jour. Tu peux également obtenir un passe de Raid Premium dans la Boutique."	"Necesitas un pase de incursión para unirte a la incursión. Puedes obtener uno gratis al día si no tienes ya uno. También puedes conseguir pases de incursión premium en la tienda."	"Du brauchst einen Raid-Pass, um am Kampf teilzunehmen. Du kannst dir pro Tag einen kostenlosen Raid-Pass holen, wenn du noch keinen hast. Du kannst dir auch im Shop Premium-Raid-Pässe holen."	"Per partecipare alla lotta ti occorre un biglietto raid. Puoi riceverne gratuitamente uno ogni giorno, ma puoi sempre e solo averne uno alla volta. In alternativa, puoi acquistare dei biglietti raid premium al negozio."	"레이드배틀에 참가하려면 레이드패스가 필요합니다. 체육관 위에 있는 포토디스크를 돌리면 1일 1장까지 손에 넣을 수 있으나 1장만 가질 수 있습니다. 제한 없이 가질 수 있는 프리미엄 레이드패스는 숍에서 포켓코인과 교환으로 손에 넣을 수 있습니다."	"參加團體戰時需要團體戰入場券。你每天都可以在道館獲得一張免費的入場券，但一次只能擁有一張入場券。你也可以在商店購買特級團體戰入場券。"	"Você precisa de um Passe de Reide para batalhar. Você só pode obter um Passe de Reide grátis por dia se não tiver um. Você pode adquirir Passes de Reide Premium na loja."
"raid_pass_caps"	"RAID PASS"	"レイドパス"	"PASSE DE RAID"	"PASE DE INCURSIÓN"	"RAID-PASS"	"BIGLIETTO RAID"	"레이드패스"	"團體戰入場券"	"PASSE DE REIDE"
"raid_tut_what_is_raid_message"	"A raid is a battle where you and up to 20 other Trainers work together to defeat the Raid Boss—an extremely powerful Pokémon. Win to receive fantastic rewards and a chance to catch a stronger-than-normal Pokémon of your own!"	"レイドバトルとは、トレーナー同士が（1グループ20人まで）協力して、とても強いボスポケモンに挑戦するバトルです。みんなで力を合わせて倒すと、いろいろな道具が手に入り、ボスポケモンを捕まえるチャンスが得られます。"	"Un Raid est un combat où jusqu’à 20 Dresseurs peuvent te rejoindre pour vaincre le Boss de Raid, un Pokémon très puissant. Si tu gagnes, tu recevras de belles récompenses et tu auras la possibilité d’attraper des Pokémon plus forts que la normale."	"Una incursión es un combate en el que tú y hasta otros 20 Entrenadores trabajáis en equipo para derrotar al jefe de la incursión, un Pokémon extremadamente poderoso. ¡Gana para hacerte con fantásticas recompensas y la oportunidad de atrapar para ti un Pokémon más fuerte de lo usual!"	"Ein Raid ist ein Kampf, in dem du zusammen mit bis zu 20 anderen Trainern gegen ein äußerst mächtiges Pokémon, den Raid-Boss, kämpfst. Wenn du gewinnst, erhältst du tolle Belohnungen und die Chance, ein eigenes, überdurchschnittlich starkes Pokémon zu fangen!"	"Un raid è una lotta dove potrai collaborare con un massimo di altri 20 Allenatori per sconfiggere un boss, ovvero un Pokémon estremamente potente. Se vincete, ogni giocatore riceverà fantastici premi e la possibilità di catturare un Pokémon più forte del normale."	"레이드배틀이란, 트레이너끼리(1그룹 20명까지) 협력하여 아주 강한 보스 포켓몬에게 도전하는 배틀입니다. 모두와 힘을 합쳐 쓰러뜨리면 여러 도구가 손에 들어오며 보스 포켓몬을 잡을 수 있는 찬스를 얻을 수 있습니다."	"在團體戰中，你將會和其他訓練家（最多20名）一起挑戰強大的頭目寶可夢。同心協力擊敗頭目寶可夢後，將可獲得超棒的獎品和捕捉強大寶可夢的機會！"	"Reide é uma batalha na qual você e até 20 outros Treinadores trabalham juntos para derrotar o chefe de Reide, que é um Pokémon extremamente poderoso. Vença para receber recompensas fantásticas e ter a oportunidade de pegar um Pokémon mais forte do que o normal!"
"raid_tut_what_is_raid"	"WHAT IS A RAID?"	"レイドバトルとは？"	"INFOS SUR LES RAIDS"	"¿QUÉ ES UNA INCURSIÓN?"	"WAS IST EIN RAID?"	"COS’È UN RAID?"	"레이드배틀이란?"	"團體戰是什麼？"	"O QUE É UM REIDE?"
"raid_enter_group_code"	"PRIVATE GROUP"	"グループコード入力"	"GROUPE PRIVÉ"	"GRUPO PRIVADO"	"PRIVATE GRUPPE"	"GRUPPO PRIVATO"	"그룹코드 입력"	"私人小組"	"Grupo Privado"
"raid_public_warning_message"	"If you change this group to public, anyone can join and battle with you.\n\nOnce you change to public, your group cannot be made private again.\nAre you sure you want to change to a public group?"	"グループをオープンに変更すると、プライベートには戻せません。本当にオープンにしてもいいですか？"	"Si tu rends ce groupe public, tout le monde pourra se joindre à ton combat.\n\nLe fait de rendre ce groupe public ne peut pas être annulé.\nVeux-tu vraiment rendre ce groupe public ?"	"Si cambias este grupo a público, cualquiera puede unirse y combatir contigo.\n\nUna vez que lo cambias a público, tu grupo ya no puede volver a hacerse privado de nuevo.\n¿Seguro que quieres cambiar el grupo a público?"	"Wenn du diese Gruppe öffentlich zugänglich machst, kann jeder beitreten und mit dir kämpfen.\n\nWenn du sie einmal auf öffentlich stellst, kann die Gruppe nicht mehr auf privat gestellt werden.\nBist du sicher, dass du diese Gruppe öffentlich machen möchtest?"	"Se rendi pubblico questo gruppo, qualsiasi giocatore potrà parteciparvi e unirsi alla lotta.\n\nUna volta reso pubblico un gruppo, non è più possibile farlo diventare nuovamente privato.\nVuoi davvero rendere questo gruppo pubblico?"	"그룹을 공개로 변경하면 개인으로는 돌아갈 수 없습니다. 정말로 공개로 하겠습니까?"	"如果公開小組，任何訓練家都可以加入這個小組。\n\n公開小組之後，就無法將小組轉為私人小組。確定要公開小組嗎？"	"Se mudar este grupo para público, qualquer um poderá participar dele e batalhar ao seu lado.\n\nSeu grupo não poderá voltar a ser privado uma vez que o mude para público.\nTem certeza de que quer tornar este grupo público?"
"raid_change_to_public"	"CHANGE TO PUBLIC"	"オープンに変更する"	"RENDRE PUBLIC"	"CAMBIAR A PÚBLICO"	"AUF ÖFFENTLICH STELLEN"	"RENDI PUBBLICO"	"공개로 변경"	"公開小組"	"Mudar para público"
"raid_share_private_code_message"	"Share this group code with your friends. They can join you by entering this group code."	"このグループコードを入力すると、友達と一緒にレイドバトルに参加できます。「グループコード入力」ボタンを押してコードを入力します。"	"Partage le code de groupe avec tes amis pour qu’ils puissent se joindre à toi."	"Comparte este código de grupo con tus amigos. Pueden unirse a ti usando este código de grupo."	"Gib deinen Freunden diesen Gruppencode. Sie können sich dir anschließen, indem sie diesen Gruppencode eingeben."	"Condividi questo codice gruppo con i tuoi amici. In questo modo potranno unirsi a te nella lotta."	"이 그룹코드를 입력하면 친구와 같이 레이드배틀에 참가할 수 있습니다.「그룹코드 입력」버튼을 누르고 코드를 입력합니다."	"和朋友分享小組代碼，讓朋友加入你的對戰陣容。"	"Compartilhe este código de grupo com seus amigos. Eles poderão se juntar a você inserindo este código de grupo."
"raid_private_lobby_success_message"	"Successfully joined a group!"	"グループへの参加に成功しました"	"Tu as rejoint un groupe !"	"¡Te has unido a un grupo con éxito!"	"Du bist erfolgreich einer Gruppe beigetreten!"	"Ora fai parte di un gruppo!"	"그룹 참가에 성공했습니다!"	"成功加入小組了！"	"Juntou-se a um grupo com sucesso!"
"raid_rejoin_battle"	"REJOIN BATTLE"	"もういちど参加する"	"RETOURNER AU COMBAT"	"VOLVER A UNIRSE AL COMBATE"	"ZURÜCK ZUM KAMPF"	"RIUNISCITI ALLA LOTTA"	"다시 참가한다"	"重新加入對戰"	"Voltar à batalha"
"battle_summary"	"SUMMARY"	"結果"	"RÉSUMÉ"	"RESUMEN"	"ZUSAMMENFASSUNG"	"RIEPILOGO"	"결과"	"摘要"	"RESUMO"
"raid_defeat_boss"	"Defeat Boss"	"レイドバトル参加賞"	"Boss vaincu"	"Derrotar al jefe"	"Boss besiegt"	"Boss sconfitto"	"레이드배틀 참가상"	"擊敗頭目"	"Chefe derrotado"
"raid_damage_bonus"	"Damage"	"ダメージ量"	"Dégâts"	"Daño"	"Schaden"	"Danni"	"데미지"	"傷害量"	"Dano"
"raid_gym_ownership"	"Gym Control"	"ジムの所属"	"Contrôle d’Arène"	"Control del Gimnasio"	"Kontrolle der Arena"	"Controllo della Palestra"	"체육관의 소속"	"占領道館隊伍"	"Controle do Ginásio"
"general_total_caps"	"TOTAL"	"TOTAL"	"TOTAL"	"TOTAL"	"GESAMT"	"TOTALE"	"TOTAL"	"TOTAL"	"TOTAL"
"raid_bonus_challenge"	"GO TO BONUS CHALLENGE"	"ゲットチャレンジへ！"	"ALLER AU DÉFI BONUS"	"IR A DESAFÍO DE BONUS"	"BONUS-HERAUSFORDERUNG"	"VAI ALLA SFIDA BONUS"	"GO TO BONUS CHALLENGE"	"挑戰額外關卡"	"Ir ao desafio de bônus"
"profile_gymbadges_recently_visited"	"Recently Visited"	"最近行ったジム"	"Récemment visité"	"Visitados recientemente"	"Zuletzt besucht"	"Visitate di recente"	"최근에 간 체육관"	"最近去過的道館"	"Visitados recentemente"
"profile_category_gymbadges"	"Gym Badges"	"ジムバッジ"	"Badges d’Arène"	"Medallas de Gimnasio"	"Arenaorden"	"Medaglie"	"체육관 배지"	"道館徽章"	"Insígnias de Ginásio"
"gym_spinner_team_bonus"	"Team Bonus"	"仲間チームボーナス"	"Bonus d’équipe"	"Bonus de equipo"	"Teambonus"	"Bonus squadra"	"동료팀 보너스"	"同隊獎勵"	"Bônus de equipe"
"raid_raid"	"Raid Battle"	"レイドバトル"	"Combat de Raid"	"Incursión"	"Raid-Kampf"	"Raid"	"레이드배틀"	"團體戰"	"Batalha de Reide"
"raid_level_caps"	"RAID LEVEL"	"レイドレベル"	"NIVEAU DE RAID"	"NIVEL DE INCURSIÓN"	"RAID-LEVEL"	"LIVELLO RAID"	"레이드레벨"	"團體戰等級"	"Nível de Reide"
"raid_suggested_group_size"	"SUGGESTED GROUP SIZE"	"おすすめの人数"	"TAILLE DE GROUPE SUGGÉRÉE"	"TAMAÑO DE GRUPO SUGERIDO"	"EMPFOHLENE GRUPPENGRÖSSE"	"DIMENSIONE DEL GRUPPO SUGGERITA"	"추천 인원수"	"建議人數"	"Tamanho de grupo sugerido"
"raid_nearby_ongoing"	"Ongoing"	"進 行 中"	"En cours"	"En curso"	"Raid läuft"	"In corso"	"진 행 중"	"進行中"	"Em curso"
"gym_battle_continue_battles_won_stat"	"{0} BATTLES WON"	"{0} 勝"	"{0} COMBATS GAGNÉS"	"COMBATES GANADOS: {0}"	"{0} GEWONNENE KÄMPFE"	"LOTTE VINTE: {0}"	"{0} 승"	"{0} 勝"	"Batalhas vencidas: {0}"
"gym_battle_victory_subtitle"	"You defeated this Gym!"	"ジムをやぶった！"	"Tu as conquis cette Arène."	"¡Has derrotado este Gimnasio!"	"Du hast diese Arena besiegt!"	"Hai sconfitto questa Palestra!"	"체육관을 격파했다!"	"踢館成功！"	"Você derrotou este Ginásio!"
"gym_battle_defeat_body"	"All your Pokémon have fainted!"	"たたかえるポケモンがいなくなった..."	"Tous tes Pokémon sont K.O."	"¡Todos tus Pokémon se han debilitado!"	"Alle deine Pokémon wurden besiegt!"	"I tuoi Pokémon sono tutti esausti!"	"싸울 수 있는 포켓몬이 없다..."	"所有寶可夢都陷入瀕死狀態了！"	"Todos os seus Pokémon desmaiaram!"
"gym_battle_defeat_footer"	"Please try again."	"もう一度挑戦してみましょう"	"Essaye encore."	"Inténtalo de nuevo."	"Versuche es noch mal!"	"Riprova."	"다시 도전해 보자"	"請重試一次"	"Tente de novo."
"raid"	"raid"	"レイド"	"Raid"	"Incursión"	"Raid"	"raid"	"레이드"	"團體戰"	"Reide"
"gym_pokemon_you_fed_not_there"	"The Pokémon you tried to give a treat to isn't there anymore."	"すでにジムからはいなくなっています"	"Le Pokémon auquel tu as voulu donner une friandise n’est plus là."	"¡El Pokémon al que intentaste alimentar ya no está ahí!"	"Das Pokémon, dem du den Snack geben wolltest, ist nicht mehr dort!"	"Il Pokémon al quale hai provato a dare uno snack non c’è più!"	"이미 체육관에서 없어졌습니다"	"你試著要餵的寶可夢已經不在了"	"O Pokémon ao qual tentou dar guloseimas não está mais aí!"
"raid_try_again"	"Select new Pokémon, or revive and heal your current Pokémon, and go back to the battle!"	"ポケモンを選びなおすか、ひんしのポケモンを回復してバトルに復帰！"	"Choisis de nouveaux Pokémon, ou ranime et soigne tes Pokémon actuels, puis retourne au combat !"	"¡Selecciona nuevos Pokémon, o revive y cura a tus Pokémon actuales, y vuelve a la incursión!"	"Wähle ein neues Pokémon oder belebe und heile dein aktuelles Pokémon und kehre dann zum Kampf zurück!"	"Seleziona nuovi Pokémon, oppure cura o rianima quelli attuali, per tornare a lottare!"	"포켓몬을 다시 선택하거나 기절한 포켓몬을 회복해서 배틀에 복귀한다!"	"選擇新的寶可夢，或是回復瀕死寶可夢的HP後再來挑戰！"	"Selecione novos Pokémon ou reanime e cure seus Pokémon desmaiados e volte para a batalha!"
"raid_defeat_message"	"All your Pokémon have fainted."	"たたかえるポケモンがいなくなった..."	"Tu n’as pas réussi, cette fois."	"¡Todos tus Pokémon se han debilitado!"	"Alle deine Pokémon wurden besiegt."	"I tuoi Pokémon sono tutti esausti."	"싸울 수 있는 포켓몬이 없다..."	"所有寶可夢都陷入瀕死狀態了"	"Todos os seus Pokémon desmaiaram!"
"general_battle"	"BATTLE"	"バトル"	"COMBAT"	"COMBATE"	"KÄMPFEN"	"LOTTA"	"배틀"	"對戰"	"Batalha"
"gym_deployment_time_format"	"{0}d {1}h {2}m"	"{0}日 {1}時間 {2}分"	"{0}j {1}h {2}m"	"{0} d {1} h {2} m"	"{0} T {1} Std {2} M"	"{0} g {1} h {2} m"	"{0}일 {1}시간 {2}분"	"{0} d {1} h {2} m"	"{0} d {1} h {2} m"
"free_raid_ticket_details_desc"	"Pass to join a Raid Battle. You can get a free pass at Gyms once per day if you don't already have one.\n\nIf you want to participate in more than one raid per day, you may buy raid passes from the store."	"レイドバトルの参加に必要なパス。ジムの上にあるフォトディスクを回すと、一日に一枚まで手に入れることができますが、一枚までしか持てません。\n\n持てる数に制限のないプレミアムレイドパスは、ショップでポケコインと交換して手に入れることができます。"	"Passe permettant de participer à un Combat de Raid. Tu peux obtenir un passe gratuit par jour dans une Arène si tu n’en as pas encore.\n\nSi tu veux participer à plusieurs Raids par jour, achète des passes dans la Boutique."	"Pase para unirte a una incursión. Puedes obtener un pase gratis en Gimnasios una vez al día si no tienes ya uno.\n\nSi quieres participar en más de una incursión al día, puedes comprar pases de incursión en la tienda."	"Pass für die Teilnahme an einem Raid-Kampf. Du bekommst pro Tag einen kostenlosen Pass bei einer Arena, wenn du noch keinen hast.\n\nWenn du an einem Tag an mehreren Raids teilnehmen möchtest, kannst du dir im Shop Raid-Pässe kaufen."	"Biglietto per partecipare a un raid. Se non ne hai già uno, puoi ottenere un biglietto raid al giorno da una Palestra.\n\nSe desideri partecipare a più di un raid al giorno, puoi acquistare dei biglietti raid al negozio."	"레이드배틀 참가에 필요한 패스. 체육관 위에 있는 포토디스크를 돌리면 1일 1장까지 손에 넣을 수 있으나 1장만 가질 수 있습니다.\n\n제한 없이 가질 수 있는 프리미엄 레이드패스는 숍에서 포켓코인과 교환해서 손에 넣을 수 있습니다."	"參加團體戰所需的入場券。如果你手上沒有入場券，你每天都可以在道館獲得一張免費的入場券。\n\n如果希望一天參加兩次以上的團體戰，請至商店購買入場券。"	"Passe para participar de uma Batalha de Reide. Você pode obter um passe gratuito em Ginásios uma vez por dia se ainda não tiver um.\n\nSe quiser participar em mais de um Reide por dia, terá que comprar passes da loja."
"paid_raid_ticket_details_desc"	"Premium Raid Pass to join a Raid Battle. You can use this pass anytime.\n\nTo get more passes, visit the store."	"レイドバトルに参加するために必要なパス。複数枚持てます。\n\nショップでポケコインと交換できます。"	"Passe de Raid Premium permettant de participer à un Combat de Raid. Tu peux utiliser ce passe à tout moment.\n\nPour en obtenir d’autres, visite la Boutique."	"Pase de incursión premium para unirte a una incursión. Puedes usar este pase en cualquier momento.\n\nPara obtener más pases, visita la tienda."	"Premium-Raid-Pass für die Teilnahme an einem Raid-Kampf. Du kannst diesen Pass jederzeit verwenden.\n\nIm Shop bekommst du zusätzliche Pässe."	"Biglietto raid premium per partecipare a un raid. Puoi usare questo biglietto quando vuoi.\n\nPer ottenerne altri, visita il negozio."	"레이드배틀 참가에 필요한 패스. 여러 장 가질 수 있습니다.\n\n숍에서 포켓코인과 교환할 수 있습니다."	"參加團體戰的特級入場券，隨時都可以使用。\n\n請至商店購買。"	"Passe de Reide Premium para participar de uma Batalha de Reide. Você pode usar este passe a qualquer hora.\n\nVisite a loja para adquirir mais passes."
"battle_prep_opponents_header"	"Opponents"	"バトルする相手"	"Adversaires"	"Rivales"	"Gegner"	"Avversari"	"배틀 상대"	"對手"	"Oponentes"
"gym_feed_pokemon_busy"	"Try again later."	"すこし時間をおいてください"	"Réessaye plus tard."	"Vuelve a intentarlo más tarde."	"Versuche es später noch mal."	"Riprova più tardi."	"잠시 후 시도해 주세요."	"請稍後再試一次"	"Tente de novo."
"GYMBADGE_SORT_DEFENDING"	"defending"	"防衛時間"	"Défense"	"Defendiendo"	"Verteidigung"	"In difesa"	"방어시간"	"防禦時間"	"Defendidas"
"raid_finding_players"	"Finding other players"	"参加者を探しています"	"Recherche d’autres joueurs"	"Encontrando otros jugadores..."	"Suche nach anderen Spielern ..."	"Ricerca di altri giocatori in corso"	"참가자를 찾고 있습니다"	"正在尋找其他訓練家…"	"Encontrando outros jogadores..."
"gym_same_team_deploy_lockout"	"The Gym is under attack! Try again later."	"ジムでのバトルが終わるまで、少しお待ちください"	"L’Arène est attaquée ! Réessaye plus tard."	"¡El Gimnasio está siendo atacado! Vuelve a intentarlo más tarde."	"Arena-Angriff läuft! Versuche es später noch mal."	"Questa Palestra è sotto attacco! Riprova più tardi."	"체육관에서 배틀이 끝날 때까지 잠시 기다려 주세요"	"有人正在攻擊道館！請稍後再試一次。"	"O Ginásio está sendo atacado! Tente de novo mais tarde."
"gymbadge_sort_defending"	"defending"	"自分のポケモンがいるジム"	"Défense"	"Defendiendo"	"Verteidigung"	"In difesa"	"자신의 포켓몬이 있는 체육관"	"防禦"	"Defendendo"
"screen_title_badge_collection"	"Gym Badges"	"ジムバッジ"	"Badges d’Arène"	"Medallas de Gimnasio"	"Arenaorden"	"Medaglie"	"체육관 배지"	"道館徽章"	"Insígnias de Ginásio"
"profile_no_gymbadges"	"You don't have any Gym Badges."	"バッジを持っていません"	"Tu n’as aucun Badge d’Arène."	"No tienes ninguna Medalla de Gimnasio."	"Keine"	"Nessuna"	"배지가 없습니다"	"沒有任何道館徽章"	"Nenhuma"
"free_ticket_bag_full_error"	"Your Bag is full. You'll need to make room to hold a Raid Pass."	"道具がいっぱいです。レイドパスを受け取ることができません。"	"Ton Sac est plein. Fais de la place pour obtenir un passe de Raid."	"Tu Bolsa está llena. Haz espacio para un pase de incursión."	"Dein Beutel ist voll. Mach Platz für einen Raid-Pass."	"La tua Borsa è piena. Fai spazio se desideri avere un biglietto raid."	"도구가 가득 찼습니다. 레이드패스를 받을 수 없습니다."	"你的包包已經滿了，無法收下團體戰入場券。"	"Sua Bolsa está cheia. Abra espaço para um Passe de Reide."
"raid_level"	"Difficulty"	"強さ"	"Difficulté"	"Dificultad"	"Schwierigkeitsgrad"	"Difficoltà"	"강함"	"難度"	"Dificuldade"
"battle_prep_my_team_header"	"My Battle Party"	"自分のバトルパーティ"	"Mon équipe de combat"	"Mi equipo"	"Mein Team"	"La mia squadra lotta"	"나의 배틀 파티"	"我的對戰小隊"	"Minha equipe"
"battle_prep_go"	"Go battle!"	"バトル開始！"	"Au combat !"	"¡A combatir!"	"Zum Kampf!"	"Attacca!"	"배틀 시작!"	"參加對戰！"	"Batalhar!"
"raids_no_nearby"	"There are no raids nearby."	"近くでレイドバトルは起こっていません"	"Aucun Raid à proximité."	"No hay incursiones cerca."	"Keine Raids in der Nähe."	"Non ci sono raid da queste parti."	"근처에서 레이드배틀은 일어나지 않습니다."	"附近沒有團體戰"	"Não há Reides por perto."
"gymbadge_you_earned"	"Gym Badge Earned!"	"ジムバッジを手に入れた！"	"Badge d’Arène reçu !"	"¡Medalla de Gimnasio recibida!"	"Arenaorden erhalten!"	"Hai ricevuto una Medaglia!"	"체육관 배지를 손에 넣었다!"	"收到道館徽章了！"	"Insígnia de Ginásio recebida!"
