"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"quest_catch_type_rock_plural"	"Catch {0} Rock-type Pokémon."	"いわタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Roche"	"Captura {0} Pokémon de tipo Roca"	"Fange {0} Pokémon vom Typ Gestein."	"Cattura {0} Pokémon di tipo Roccia"	"바위타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻岩石屬性的寶可夢"	"Pegar {0} Pokémon de tipo Pedra."
"quest_catch_type_rock_singular"	"Catch a Rock-type Pokémon."	"いわタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Roche"	"Captura 1 Pokémon de tipo Roca"	"Fange ein Pokémon vom Typ Gestein."	"Cattura un Pokémon di tipo Roccia"	"바위타입 포켓몬을 1마리 잡는다"	"捕捉1隻岩石屬性的寶可夢"	"Pegar 1 Pokémon de tipo Pedra."
"quest_catch_type_steel_plural"	"Catch {0} Steel-type Pokémon."	"はがねタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Acier"	"Captura {0} Pokémon de tipo Acero"	"Fange {0} Pokémon vom Typ Stahl."	"Cattura {0} Pokémon di tipo Acciaio"	"강철타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻鋼屬性的寶可夢"	"Pegar {0} Pokémon de tipo Aço."
"quest_catch_type_steel_singular"	"Catch a Steel-type Pokémon."	"はがねタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Acier"	"Captura 1 Pokémon de tipo Acero"	"Fange ein Pokémon vom Typ Stahl."	"Cattura un Pokémon di tipo Acciaio"	"강철타입 포켓몬을 1마리 잡는다"	"捕捉1隻鋼屬性的寶可夢"	"Pegar 1 Pokémon de tipo Aço."
"quest_catch_type_water_plural"	"Catch {0} Water-type Pokémon."	"みずタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Eau"	"Captura {0} Pokémon de tipo Agua"	"Fange {0} Pokémon vom Typ Wasser."	"Cattura {0} Pokémon di tipo Acqua"	"물타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻水屬性的寶可夢"	"Pegar {0} Pokémon de tipo Água."
"quest_catch_type_water_singular"	"Catch a Water-type Pokémon."	"みずタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Eau"	"Captura 1 Pokémon de tipo Agua"	"Fange ein Pokémon vom Typ Wasser."	"Cattura un Pokémon di tipo Acqua"	"물타입 포켓몬을 1마리 잡는다"	"捕捉1隻水屬性的寶可夢"	"Pegar 1 Pokémon de tipo Água."
"quest_catch_types_sunny_plural"	"Catch {0} Grass-, Fire-, or Ground-type Pokémon."	"くさ、ほのお、じめん、いずれかのタイプのポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon de type Plante, Feu ou Sol"	"Captura {0} Pokémon de tipo Planta, Fuego o Tierra"	"Fange {0} Pokémon vom Typ Pflanze, Feuer oder Boden."	"Cattura {0} Pokémon di tipo Erba, Fuoco o Terra"	"땅, 풀, 불꽃 중 한 타입 포켓몬을 {0}마리 잡는다"	"捕捉 {0} 隻草、火或地面屬性的寶可夢"	"Pegar {0} Pokémon de tipo Planta, Fogo ou Terrestre."
"quest_catch_types_sunny_singular"	"Catch a Grass-, Fire-, or Ground-type Pokémon."	"くさ、ほのお、じめん、いずれかのタイプのポケモンを1匹捕まえる"	"Attrape un Pokémon de type Plante, Feu ou Sol"	"Captura 1 Pokémon de tipo Planta, Fuego o Tierra"	"Fange ein Pokémon vom Typ Pflanze, Feuer oder Boden."	"Cattura un Pokémon di tipo Erba, Fuoco o Terra"	"땅, 풀, 불꽃 중 한 타입 포켓몬을 1마리 잡는다"	"捕捉1隻草、火或地面屬性的寶可夢"	"Pegar 1 Pokémon de tipo Planta, Fogo ou Terrestre."
"quest_catch_weather_boost_plural"	"Catch {0} Pokémon with Weather Boost."	"天候ブーストを受けているポケモンを{0}匹捕まえる"	"Attrape {0} Pokémon boostés par la météo"	"Captura {0} Pokémon potenciado por el tiempo atmosférico"	"Fange {0} Pokémon mit Wetterverstärkung."	"Cattura {0} Pokémon potenziati da condizioni atmosferiche"	"날씨 부스트를 받고 있는 포켓몬 {0}마리 잡는다"	"捕捉 {0} 隻擁有天氣優勢的寶可夢"	"Pegar {0} Pokémon por fortalecimento de clima."
"quest_catch_weather_boost_singular"	"Catch a Pokémon with Weather Boost."	"天候ブーストを受けているポケモンを1匹捕まえる"	"Attrape un Pokémon boosté par la météo"	"Captura 1 Pokémon potenciado por el tiempo atmosférico"	"Fange ein Pokémon mit Wetterverstärkung."	"Cattura un Pokémon potenziato da condizioni atmosferiche"	"날씨 부스트를 받고 있는 포켓몬 1마리 잡는다"	"捕捉1隻擁有天氣優勢的寶可夢"	"Pegar 1 Pokémon por fortalecimento de clima."
"quest_evolve_singular"	"Evolve a Pokémon."	"ポケモンを1匹進化させる"	"Fais évoluer un Pokémon"	"Haz evolucionar 1 Pokémon"	"Entwickle ein Pokémon."	"Fai evolvere un Pokémon"	"포켓몬을 1마리 진화시킨다"	"讓1隻寶可夢進化"	"Evoluir 1 Pokémon."
"quest_evolve_plural"	"Evolve {0} Pokémon."	"ポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon"	"Haz evolucionar {0} Pokémon"	"Entwickle {0} Pokémon."	"Fai evolvere {0} Pokémon"	"포켓몬을 {0}마리 진화시킨다"	"讓 {0} 隻寶可夢進化"	"Evoluir {0} Pokémon."
"quest_evolve_type_fire_plural"	"Evolve {0} Fire-type Pokémon."	"ほのおタイプのポケモンを{0}匹進化させる"	"Fais évoluer {0} Pokémon de type Feu"	"Haz evolucionar {0} Pokémon de tipo Fuego"	"Entwickle {0} Pokémon vom Typ Feuer."	"Fai evolvere {0} Pokémon di tipo Fuoco"	"불꽃타입 포켓몬을 {0}마리 진화시킨다"	"讓 {0} 隻火屬性的寶可夢進化"	"Evoluir {0} Pokémon de tipo Fogo."
"quest_evolve_type_fire_singular"	"Evolve a Fire-type Pokémon."	"ほのおタイプのポケモンを1匹進化させる"	"Fais évoluer un Pokémon de type Feu"	"Haz evolucionar 1 Pokémon de tipo Fuego"	"Entwickle ein Pokémon vom Typ Feuer."	"Fai evolvere un Pokémon di tipo Fuoco"	"불꽃타입 포켓몬을 1마리 진화시킨다"	"讓1隻火屬性的寶可夢進化"	"Evoluir 1 Pokémon de tipo Fogo."
"quest_hatch_egg_plural"	"Hatch {0} Eggs."	"タマゴを{0}個かえす"	"Fais éclore {0} Œufs"	"Haz eclosionar {0} Huevos"	"Brüte {0} Eier aus."	"Fai schiudere {0} Uova"	"알을 {0}개 부화한다"	"孵化 {0} 顆蛋"	"Chocar {0} Ovos."
"quest_hatch_egg_singular"	"Hatch an Egg."	"タマゴを1個かえす"	"Fais éclore un Œuf"	"Haz eclosionar 1 Huevo"	"Brüte ein Ei aus."	"Fai schiudere un Uovo"	"알을 1개 부화한다"	"孵化1顆蛋"	"Chocar 1 Ovo."
"quest_land_excellent_plural"	"Make {0} Excellent Throws."	"エクセレントスローを{0}回投げる"	"Fais {0} excellents lancers"	"Acierta {0} lanzamientos excelentes"	"Lande {0} fabelhafte Würfe."	"Effettua {0} tiri eccellenti"	"Excellent가 나오게 {0}회 던진다"	"投出 {0} 次Excellent"	"Fazer {0} jogadas excelentes."
"quest_land_excellent_singular"	"Make an Excellent Throw."	"エクセレントスローを1回投げる"	"Fais un excellent lancer"	"Acierta 1 lanzamiento excelente"	"Lande einen fabelhaften Wurf."	"Effettua un tiro eccellente"	"Excellent가 나오게 1회 던진다"	"投出1次Excellent Throw"	"Fazer 1 jogada excelente."
"quest_land_great_curveball_plural"	"Make {0} Great Curveball Throws."	"カーブボールのグレートスローを{0}回投げる"	"Fais {0} superbes lancers à effet"	"Acierta {0} grandes lanzamientos de bola curva"	"Lande {0} großartige Curveball-Würfe."	"Lancia {0} palle curve con risultato ottimo"	"커브볼로 Great를 {0}회 던진다"	"用曲球投出 {0} 次Great"	"Jogar {0} ótimas bolas curvas."
"quest_land_great_curveball_singular"	"Make a Great Curveball Throw."	"カーブボールのグレートスローを1回投げる"	"Fais un superbe lancer à effet"	"Acierta 1 gran lanzamiento de bola curva"	"Lande einen großartigen Curveball-Wurf."	"Lancia una palla curva con risultato ottimo"	"커브볼로 Great를 1회 던진다"	"用曲球投出1次Great"	"Jogar 1 ótima bola curva."
"quest_land_great_plural"	"Make {0} Great Throws."	"グレートスローを{0}回投げる"	"Fais {0} superbes lancers"	"Acierta {0} grandes lanzamientos"	"Lande {0} großartige Würfe."	"Effettua {0} ottimi tiri"	"Great가 나오게 {0}회 던진다"	"投出 {0} 次Great"	"Fazer {0} ótimas jogadas."
"quest_land_great_singular"	"Make a Great Throw."	"グレートスローを1回投げる"	"Fais un superbe lancer"	"Acierta 1 gran lanzamiento"	"Lande einen großartigen Wurf."	"Effettua un ottimo tiro"	"Great가 나오게 1회 던진다"	"投出1次Great"	"Fazer 1 ótima jogada."
"quest_land_inarow_curveball_plural"	"Make {0} Curveball Throws in a row."	"カーブボールを{0}回連続で投げる"	"Fais {0} lancers à effet à la suite"	"Acierta {0} lanzamientos de bola curva seguidos"	"Lande {0} Curveball-Würfe hintereinander."	"Lancia {0} palle curve di fila"	"커브볼을 {0}회 연속으로 던진다"	"連續投出 {0} 次曲球"	"Jogar {0} bolas curvas seguidas."
"quest_land_inarow_excellent_curveball_plural"	"Make {0} Excellent Curveball Throws in a row."	"エクセレントスローを{0}回連続で投げる"	"Fais {0} excellents lancers à effet à la suite"	"Acierta {0} lanzamientos excelentes de bola curva seguidos"	"Lande {0} fabelhafte Curveball-Würfe hintereinander."	"Lancia {0} palle curve di fila con risultato eccellente"	"커브볼 Excellent가 나오게 {0}회 연속으로 던진다"	"連續用曲球投出 {0} 次Excellent"	"Jogar {0} excelentes bolas curvas seguidas."
"quest_land_inarow_great_curveball_plural"	"Make {0} Great Curveball Throws in a row."	"カーブボールのグレートスローを{0}回連続で投げる"	"Fais {0} superbes lancers à effet à la suite"	"Acierta {0} grandes lanzamientos de bola curva seguidos"	"Lande {0} großartige Curveball-Würfe hintereinander."	"Lancia {0} palle curve di fila con risultato ottimo"	"커브볼로 Great가 나오게 {0}회 연속으로 던진다"	"連續用曲球投出 {0} 次Great"	"Jogar {0} ótimas bolas curvas seguidas."
"quest_land_inarow_great_plural"	"Make {0} Great Throws in a row."	"グレートスローを{0}回連続で投げる"	"Fais {0} superbes lancers à la suite"	"Acierta {0} grandes lanzamientos seguidos"	"Lande {0} großartige Würfe hintereinander."	"Effettua {0} ottimi tiri di fila"	"Great를 {0}회 연속으로 던진다"	"連續投出 {0} 次Great"	"Fazer {0} ótimas jogadas seguidas."
"quest_land_inarow_nice_curveball_plural"	"Make {0} Nice Curveball Throws in a row."	"カーブボールのナイススローを{0}回連続で投げる"	"Fais {0} jolis lancers à effet à la suite"	"Acierta {0} buenos lanzamientos de bola curva seguidos"	"Lande {0} gute Curveball-Würfe hintereinander."	"Lancia {0} palle curve di fila con un bel risultato"	"커브볼로 Nice를 {0}회 던진다"	"連續用曲球投出 {0} 次Nice"	"Jogar {0} boas bolas curvas seguidas."
"quest_land_inarow_nice_plural"	"Make {0} Nice Throws in a row."	"ナイススローを{0}回連続で投げる"	"Fais {0} jolis lancers à la suite"	"Acierta {0} buenos lanzamientos seguidos"	"Lande {0} gute Würfe hintereinander."	"Effettua {0} bei tiri di fila"	"Nice가 나오게 {0}회 연속으로 던진다"	"連續投出 {0} 次Nice"	"Fazer {0} boas jogadas seguidas."
"quest_land_nice_plural"	"Make {0} Nice Throws."	"ナイススローを{0}回投げる"	"Fais {0} jolis lancers"	"Acierta {0} buenos lanzamientos"	"Lande {0} gute Würfe."	"Effettua {0} bei tiri"	"Nice로 {0}회 던진다"	"投出 {0} 次Nice"	"Fazer {0} boas jogadas."
"quest_land_nice_singular"	"Make a Nice Throw."	"ナイススローを1回投げる"	"Fais un joli lancer"	"Acierta 1 buen lanzamiento"	"Lande einen guten Wurf."	"Effettua un bel tiro"	"Nice로 1회 던진다"	"投出1次Nice"	"Fazer 1 boa jogada."
"quest_power_up_plural"	"Power up Pokémon {0} times."	"ポケモンを{0}回強化する"	"Recharge un Pokémon {0} fois"	"Da más poder a un Pokémon {0} veces"	"Verwende {0} Power-ups bei Pokémon."	"Potenzia i Pokémon {0} volte"	"포켓몬을 {0}회 강화한다"	"強化寶可夢 {0} 次"	"Fortalecer seus Pokémon {0} vezes."
"quest_power_up_singular"	"Power up a Pokémon."	"ポケモンを1匹強化する"	"Recharge un Pokémon"	"Da más poder a un Pokémon 1 vez"	"Verwende ein Power-up bei einem Pokémon."	"Potenzia un Pokémon una volta"	"포켓몬을 1회 강화한다"	"強化1隻寶可夢"	"Fortalecer 1 Pokémon."
"quest_visit_pokestop_new_plural"	"Spin {0} PokéStops you haven't visited before."	"訪れたことがないポケストップ{0}個を回す"	"Fais tourner {0} nouveaux PokéStops"	"Da vueltas a {0} fotodiscos en Poképaradas donde no hayas estado antes"	"Drehe {0} PokéStops, die du noch nicht besucht hast."	"Fai girare {0} dischi Pokéstop mai visitati prima"	"방문한 적이 없는 포켓스톱의 포토디스크 {0}개 돌린다"	"拜訪 {0} 個從未去過的寶可補給站"	"Girar {0} fotodiscos de Poképaradas que não tenha visitado antes."
"quest_visit_pokestop_new_singular"	"Spin a PokéStop you haven't visited before."	"訪れたことがないポケストップ1個を回す"	"Fais tourner un nouveau PokéStop"	"Da vueltas a 1 fotodisco en una Poképarada donde no hayas estado antes"	"Drehe einen PokéStop, den du noch nicht besucht hast."	"Fai girare un disco Pokéstop mai visitato prima"	"방문한 적이 없는 포켓스톱의 포토디스크 1개 돌린다"	"拜訪1個從未去過的寶可補給站"	"Girar 1 fotodisco de uma Poképarada que não tenha visitado antes."
"quest_visit_pokestops_plural"	"Spin {0} PokéStops or Gyms."	"ポケストップ{0}個を回す"	"Fais tourner {0} PokéStops ou Arènes"	"Da vueltas a {0} fotodiscos en Poképaradas o Gimnasios"	"Drehe {0} PokéStops."	"Fai girare {0} dischi Pokéstop"	"포토디스크를 {0}개 돌린다"	"拜訪 {0} 個寶可補給站"	"Girar {0} fotodiscos de Poképaradas ou Ginásios."
"quest_visit_pokestops_singular"	"Spin a PokéStop or Gym."	"ポケストップ1個を回す"	"Fais tourner un PokéStop ou Arène"	"Da vueltas a 1 fotodisco en una Poképarada o Gimnasio"	"Drehe einen PokéStop."	"Fai girare un disco Pokéstop"	"포토디스크를 1개 돌린다"	"旋轉1次寶可補給站的轉盤"	"Girar 1 fotodisco de uma Poképarada ou Ginásio."
"quest_win_gym_plural"	"Win {0} Gym battles."	"ジムで{0}回バトルに勝つ"	"Gagne {0} combats d’Arènes"	"Gana {0} combates de Gimnasio"	"Gewinne {0} Arenakämpfe."	"Vinci {0} sfide in Palestra"	"체육관 배틀에서 {0}회 이긴다"	"在道館對戰中獲勝 {0} 次"	"Vencer {0} batalhas de Ginásio."
"quest_win_gym_singular"	"Win a Gym battle."	"ジムで1回バトルに勝つ"	"Gagne un combat d’Arène"	"Gana 1 combate de Gimnasio"	"Gewinne einen Arenakampf."	"Vinci una sfida in Palestra"	"체육관 배틀에서 1회 이긴다"	"在道館對戰中獲勝1次"	"Vencer 1 batalha de Ginásio."
"quest_win_raid_3_singular"	"Win a level 3 or higher raid."	"レベル3以上のレイドに1回勝つ"	"Gagne un Raid de niveau 3 ou plus"	"Gana en 1 incursión de nivel 3 o superior"	"Gewinne einen Level-3-Raid oder höher."	"Vinci un raid di livello 3 o superiore"	"레벨 3이상의 레이드에 1회 이긴다"	"在等級3以上的團體戰中獲勝1次"	"Vencer 1 reide de nível 3 ou maior."
"quest_win_raid_3_plural"	"Win {0} level 3 or higher raids."	"レベル3以上のレイドに{0}回勝つ"	"Gagne {0} Raids de niveau 3 ou plus"	"Gana en {0} incursiones de nivel 3 o superior"	"Gewinne {0} Level-3-Raids oder höher."	"Vinci {0} raid di livello 3 o superiore"	"레벨 3이상의 레이드에 {0}회 이긴다"	"在等級3以上的團體戰中獲勝 {0} 次"	"Vencer {0} reides de nível 3 ou maior."
"quest_win_raid_plural"	"Win {0} raids."	"レイドバトルで{0}回勝つ"	"Gagne {0} Raids"	"Gana en {0} incursiones"	"Gewinne {0} Raids."	"Vinci {0} raid"	"레이드배틀에서 {0}회 이긴다"	"在團體戰中獲勝 {0} 次"	"Vencer {0} reides."
"quest_win_raid_singular"	"Win a raid."	"レイドバトルで1回勝つ"	"Gagne un Raid"	"Gana en 1 incursión"	"Gewinne einen Raid."	"Vinci un raid"	"레이드배틀에서 1회 이긴다"	"在團體戰中獲勝1次"	"Vencer 1 reide."
"quest_reach_level"	"Reach level {0}."	"レベル{0}に到達する"	"Atteins le niveau {0}"	"Alcanza el nivel {0}"	"Erreiche Level {0}."	"Raggiungi il livello {0}"	"레벨 {0}으로 도달한다"	"升至 {0} 級"	"Alcançar o nível {0}."
"quest_reach_kanto_silver"	"Earn a silver Kanto medal."	"カントーメダルをシルバーにする"	"Gagne une médaille argent de Kanto"	"Consigue 1 insignia de Kanto plateada"	"Verdiene die Kanto-Silber-Medaille."	"Ricevi il livello argento del premio Kanto"	"관동 메달을 실버로 한다"	"獲得銀關都獎牌"	"Ganhar 1 medalha de Kanto prateada."
"quest_reach_kanto_gold"	"Earn a gold Kanto medal."	"カントーメダルをゴールドにする"	"Gagne une médaille or de Kanto"	"Consigue 1 insignia de Kanto dorada"	"Verdiene die Kanto-Gold-Medaille."	"Ricevi il livello oro del premio Kanto"	"관동 메달을 골드로 만든다"	"獲得金關都獎牌"	"Ganhar 1 medalha de Kanto dourada."
"quest_walk_buddy_plural"	"Earn {0} Candies walking with your buddy."	"相棒と歩いて{0}個アメをもらう"	"Gagne {0} Bonbons en marchant avec ton copain"	"Consigue {0} Caramelos caminando con tu compañero"	"Verdiene {0} Bonbons durch Spazieren mit deinem Kumpel."	"Guadagna {0} caramelle camminando con il tuo compagno"	"파트너와 걸어서 앞으로 {0}개 사탕을 얻자"	"和夥伴一起走路，取得 {0} 顆糖果"	"Ganhar {0} doces caminhando com seu companheiro."
"quest_walk_buddy_singular"	"Earn a Candy walking with your buddy."	"相棒と歩いて1個アメをもらう"	"Gagne un Bonbon en marchant avec ton copain"	"Consigue 1 Caramelo caminando con tu compañero"	"Verdiene ein Bonbon durch Spazieren mit deinem Kumpel."	"Guadagna una caramella camminando con il tuo compagno"	"파트너와 걸어서 사탕 1개를 얻자"	"和夥伴一起走路，取得1顆糖果"	"Ganhar 1 doce caminhando com seu companheiro."
"quest_evolve_special0_singular"	"Evolve a Magikarp."	"コイキングを進化させる"	"Fais évoluer un Magicarpe"	"Haz evolucionar 1 Magikarp"	"Entwickle ein Karpador."	"Fai evolvere un Magikarp"	"잉어킹을 진화시킨다"	"讓1隻鯉魚王進化"	"Evoluir 1 Magikarp."
"quest_catch_special_mew"	"Catch Mew!"	"ミュウを捕まえる！"	"Attrape Mew !"	"¡Captura 1 Mew!"	"Fange Mew!"	"Cattura Mew!"	"뮤를 잡아라!"	"捕捉夢幻！"	"Pegue Mew!"
"quest_title_mew"	"A Mythical Discovery"	"幻のポケモンの姿を追え！"	"Une découverte fabuleuse"	"Un descubrimiento singular"	"Eine Mysteriöse Entdeckung"	"Una scoperta misteriosa"	"환상의 포켓몬을 쫓아라!"	"幻之寶可夢現蹤！？"	"Uma descoberta mítica"
"quest_title_mew_0"	"A Mythical Discovery (1/8)"	"幻のポケモンの姿を追え！ (1/8)"	"Une découverte fabuleuse (1/8)"	"Un descubrimiento singular (1/8)"	"Eine Mysteriöse Entdeckung (1/8)   "	"Una scoperta misteriosa (1/8)"	"환상의 포켓몬을 쫓아라! (1/8)"	"幻之寶可夢現蹤！？ (1/8)"	"Uma descoberta mítica (1/8)"
"quest_title_mew_1"	"A Mythical Discovery (2/8)"	"幻のポケモンの姿を追え！ (2/8)"	"Une découverte fabuleuse (2/8)"	"Un descubrimiento singular (2/8)"	"Eine Mysteriöse Entdeckung (2/8)   "	"Una scoperta misteriosa (2/8)"	"환상의 포켓몬을 쫓아라! (2/8)"	"幻之寶可夢現蹤！？ (2/8)"	"Uma descoberta mítica (2/8)"
"quest_title_mew_2"	"A Mythical Discovery (3/8)"	"幻のポケモンの姿を追え！ (3/8)"	"Une découverte fabuleuse (3/8)"	"Un descubrimiento singular (3/8)"	"Eine Mysteriöse Entdeckung (3/8)   "	"Una scoperta misteriosa (3/8)"	"환상의 포켓몬을 쫓아라! (3/8)"	"幻之寶可夢現蹤！？ (3/8)"	"Uma descoberta mítica (3/8)"
"quest_title_mew_3"	"A Mythical Discovery (4/8)"	"幻のポケモンの姿を追え！ (4/8)"	"Une découverte fabuleuse (4/8)"	"Un descubrimiento singular (4/8)"	"Eine Mysteriöse Entdeckung (4/8)   "	"Una scoperta misteriosa (4/8)"	"환상의 포켓몬을 쫓아라! (4/8)"	"幻之寶可夢現蹤！？ (4/8)"	"Uma descoberta mítica (4/8)"
"quest_title_mew_4"	"A Mythical Discovery (5/8)"	"幻のポケモンの姿を追え！ (5/8)"	"Une découverte fabuleuse (5/8)"	"Un descubrimiento singular (5/8)"	"Eine Mysteriöse Entdeckung (5/8)   "	"Una scoperta misteriosa (5/8)"	"환상의 포켓몬을 쫓아라! (5/8)"	"幻之寶可夢現蹤！？ (5/8)"	"Uma descoberta mítica (5/8)"
"quest_title_mew_5"	"A Mythical Discovery (6/8)"	"幻のポケモンの姿を追え！ (6/8)"	"Une découverte fabuleuse (6/8)"	"Un descubrimiento singular (6/8)"	"Eine Mysteriöse Entdeckung (6/8)   "	"Una scoperta misteriosa (6/8)"	"환상의 포켓몬을 쫓아라! (6/8)"	"幻之寶可夢現蹤！？ (6/8)"	"Uma descoberta mítica (6/8)"
"quest_title_mew_6"	"A Mythical Discovery (7/8)"	"幻のポケモンの姿を追え！ (7/8)"	"Une découverte fabuleuse (7/8)"	"Un descubrimiento singular (7/8)"	"Eine Mysteriöse Entdeckung (7/8)   "	"Una scoperta misteriosa (7/8)"	"환상의 포켓몬을 쫓아라! (7/8)"	"幻之寶可夢現蹤！？ (7/8)"	"Uma descoberta mítica (7/8)"
"quest_title_mew_7"	"A Mythical Discovery (8/8)"	"幻のポケモンの姿を追え！ (8/8)"	"Une découverte fabuleuse (8/8)"	"Un descubrimiento singular (8/8)"	"Eine Mysteriöse Entdeckung (8/8)   "	"Una scoperta misteriosa (8/8)"	"환상의 포켓몬을 쫓아라! (8/8)"	"幻之寶可夢現蹤！？ (8/8)"	"Uma descoberta mítica (8/8)"
"quest_complete_mew"	"A Mythical Discovery"	"幻のポケモンの姿を追え！"	"Une découverte fabuleuse"	"Un descubrimiento singular"	"Eine Mysteriöse Entdeckung"	"Una scoperta misteriosa"	"환상의 포켓몬을 쫓아라!"	"幻之寶可夢現蹤！？"	"Uma descoberta mítica"
"quest_special_dialogue_mew_0_0"	"%PLAYERNAME%, how are you? It’s been a while, hasn’t it? You’ve become quite the Trainer!"	"%PLAYERNAME%、元気かな？しばらく会わないうちに、ずいぶんとポケモントレーナーとして成長したようだね！"	"%PLAYERNAME%, comment vas-tu ? Quelle amélioration depuis notre dernière rencontre !"	"%PLAYERNAME%, ¿qué tal? ¡Cómo pasa el tiempo! ¡Te has convertido en un hacha!"	"%PLAYERNAME%, wie geht‘s? Länger nicht gesehen, was? Aus dir ist ein toller Trainer geworden!"	"%PLAYERNAME%, come va? È da tanto che non ci vediamo, ne hai fatta di strada da allora!"	"%PLAYERNAME% 잘 지냈니? 한동안 안 본 사이에 포켓몬 트레이너로서 많이 성장한 것 같구나!"	"%PLAYERNAME%\n好久不見了！你最近好嗎？\n聽說你已經是個很厲害的訓練家了呢！"	"%PLAYERNAME%, como vai? Já faz um tempo, né? Você está craque!"
"quest_special_dialogue_mew_0_1"	"I wanted to ask for your help. As you know, I study Pokémon and their habitats. I’ve learned a lot over the years, but recently, I’ve found some hints of something mysterious."	"実は頼みたいことがあってね。知っての通りわたしは、世界中のポケモン生息地の研究をしている。様々なテーマでフィールドワークをしているんだが、最近、不思議な現象に出くわすことがあるんだ。"	"Accepterais-tu de m’aider ? Comme tu le sais, j’étudie les Pokémon et leur environnement. J’ai beaucoup appris durant ces années, mais récemment j’ai remarqué des faits étranges."	"Quería pedirte ayuda. Como ya sabes, estudio a los Pokémon y sus hábitats. A lo largo de los años, he aprendido un montón, pero recientemente he encontrado rastros de algo misterioso."	"Ich möchte dich um deine Hilfe bitten. Wie du weißt, erforsche ich Pokémon und ihre Lebensräume. Ich habe im Laufe der Jahre viel gelernt, aber vor Kurzem bin ich auf etwas Merkwürdiges gestoßen."	"Avrei bisogno del tuo aiuto. Come ben saprai, conduco ricerche sui Pokémon e sui loro habitat. Eppure, nonostante abbia imparato tanto nel corso degli anni, ultimamente sono incappato in alcuni indizi alquanto misteriosi."	"실은 부탁이 있어. 아시다시피 난 전 세계의 포켓몬 서식지의 연구를 하고 있지. 다양한 테마로 필드워크를 하고 있는데 요즘 이상한 현상에 마주칠 때가 있어."	"我有件事想請你幫忙\n你知道我一直在研究寶可夢和牠們的棲息地\n這些年來 我的研究獲得了不少成果\n但我最近發現了一些不可思議的事情"	"Queria pedir sua ajuda. Como sabe, estudo Pokémon e seus habitats e aprendi muito pelos anos, mas recentemente, achei rastros de algo misterioso."
"quest_special_dialogue_mew_0_2"	"I was wondering if you would help me investigate what's going on."	"この現象の謎を解くためには、きみの力が必要なんだけど、どうだい？手伝ってくれるかな？"	"Pourrais-tu m’apporter tes lumières ?"	"Me preguntaba si podías echarme una mano para resolver este misterio. ¿Qué me dices?"	"Könntest du mir vielleicht bei meinen Ermittlungen helfen?"	"Mi chiedevo perciò se ti andasse di darmi una mano a scoprire di che si tratta. Che ne dici?"	"이 현상의 의문을 풀기 위해서는 네 힘이 필요한데, 어때? 도와주겠니?"	"你願意幫我做些調查\n解開這個謎團嗎？"	"Será que poderia me ajudar com este caso?"
"quest_special_dialogue_mew_0_3"	"You will? That’s great!"	"ありがとう！手伝ってくれるんだね！"	"Tu es d’accord ? Super !"	"¿Sí? ¡Genial!"	"Wirklich? Das ist großartig!"	"Dici davvero? Fantastico!"	"도와준다고? 고마워!"	"真的嗎？那真是太好了！"	"Sério? Maravilha!"
"quest_special_dialogue_mew_0_4"	"First things first, let’s calibrate my instruments to your area."	"まずは、調査機材の調整に必要なデータをそろえてくれ。"	"Tout d’abord, commençons par calibrer mes appareils pour ta région."	"Lo primero es calibrar mis herramientas de trabajo para tu área."	"Das Wichtigste zuerst, wir sollten meine Instrumente auf dein Gebiet kalibrieren."	"Innanzitutto occorre calibrare i miei strumenti con i dati della tua area."	"먼저 조사 기재의 조정에 필요한 데이터를 모아줘."	"首先\n請你幫我收集一些數據來校正器材"	"Primeiro de tudo, vamos calibrar meus instrumentos para sua área."
"quest_special_dialogue_mew_0_5"	"Could you please complete the following research tasks?\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、を頼まれてくれるかな？"	"Si possible : \n{0}\n{1}\n{2}"	"¿Podrías hacer esto?\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Ecco le tre missioni che vorrei tu portassi a termine:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} 를 해주겠니?"	"可以麻煩你幫我完成以下這幾個課題嗎？\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}%BREAK%{2}"
